ISBN,Title,Author First Name,Author Last Name,Trans First Name,Trans Last Name,Publisher,Genre,Price,Pub Month,Pub Year,Language,Country,Other First Name,Other Last Name,Other Type,Author Gender,Translator Gender
9781572411555,Ashantee,Peter,Altenberg,Katharina,von Hammerstein,Ariadne Books,Fiction,15.0,Jan,2008,German,Austria,,,,Male,Female
9780802125798,Badawi,Mohed,Altrad,Adriana,Hunter,Black Cat,Fiction,16.0,Sept,2016,French,France,,,,Male,Female
9781846590672,Many and Many a Year Ago,Selcuk,Altun,Clifford,Endres,Telegram,Fiction,13.95,Sept,2009,Turkish,Turkey,,,,Male,Male
9781846590535,Songs My Mother Never Taught Me,Selcuk,Altun,Ruth,Christie,Telegram,Fiction,13.95,Apr,2009,Turkish,Turkey,Selcuk,Berilgen,Translator,Male,Both
9781846591488,Sultan of Byzantium,Selcuk,Altun,Clifford,Endres,Telegram,Fiction,14.95,Apr,2013,Turkish,Turkey,,,,Male,Male
9781616956288,Blood Crime,Sebastia,Alzamora,Maruxa,Relano,Soho Press,Fiction,26.0,Sept,2016,Catalan,Spain,Martha,Tennent,Translator,Male,Female
9780143106982,Discovery of America by the Turks,Jorge,Amado,Gregory,Rabassa,Penguin,Fiction,14.0,Aug,2012,Portuguese,Brazil,,,,Male,Male
9781503941199,Original Dream,Nukila,Amal,Linda,Owens,AmazonCrossing,Fiction,14.95,Jan,2017,Indonesian,Indonesia,,,,Female,Female
9781933254593,5 Meters of Poems,Carlos Oquendo de,Amat,Alejando de,Acosta,Ugly Duckling,Poetry,25.0,Feb,2010,Spanish,Peru,,,,Male,Male
9781477830635,Pinch of Nutmeg,Christine,Ambrosius,D. W.,Lovett,AmazonCrossing,Fiction,14.95,June,2015,French,France,,,,Female,Female
9781843911937,Love and Gymnastics,Edmondo de,Amicis,David,Chapman,Hesperus,Fiction,14.95,Oct,2009,Italian,Italy,,,,Male,Male
9780802170675,As God Commands,Niccolo,Ammaniti,Jonathan,Hunt,Black Cat,Fiction,14.95,Oct,2009,Italian,Italy,,,,Male,Male
9781904738268,Crimini,Niccolo,Ammaniti,Andrew,Brown,Bitter Lemon,Fiction,14.95,Apr,2008,Italian,Italy,various,various,Author,Male,Male
9780802121110,Let the Games Begin,Niccolo,Ammaniti,Kylee,Doust,Black Cat,Fiction,16.0,Aug,2013,Italian,Italy,,,,Male,Female
9780802170903,Me and You,Niccolo,Ammaniti,Kylee,Doust,Black Cat,Fiction,14.0,Feb,2012,Italian,Italy,,,,Male,Female
9781594487439,Neruda Case,Roberto,Ampuero,Carolina de,Robertis,Riverhead,Fiction,26.95,June,2012,Spanish,Chile,,,,Male,Female
9780811222631,Late Poems,Wang,An-Shih,David,Hinton,New Directions,Poetry,16.95,Mar,2015,Chinese,China,,,,Male,Male
9781503948747,Stay with Me,Jenny,Anastan,Elena,Mancini,AmazonCrossing,Fiction,14.95,Oct,2015,Italian,Italy,,,,Female,Female
9789384757670,Autobiography of a Goddess,,Andal,Priya Sarukkai,Chabria,Zubaan,Poetry,21.0,July,2016,Tamil,India,Ravi,Shankar,Translator,Female,Both
9781927583975,Bad Mother,Marguerite,Andersen,Donald,Winkler,Second Story,Fiction,19.95,Mar,2016,French,France,,,,Female,Male
9781904559283,Agnes & Molly,Merete,Andersen,Barbara,Haveland,Maia,Fiction,21.95,Jan,2009,Norwegian,Norway,,,,Female,Female
9781590517611,Willful Disregard,Lena,Andersson,Sarah,Death,Other Press,Fiction,15.95,Feb,2016,Swedish,Sweden,,,,Female,Female
9781933517551,Micrograms,Jorge Carrera,Andrade,Alejandro de,Acosta,Wave Books,Poetry,16.0,Nov,2011,Spanish,Ecuador,Joshua,Beckman,Translator,Male,Male
9788086264325,Memory Glyphs,Radu,Andriescu,Adam,Sorkin,Twisted Spoon Press,Poetry,15.0,June,2009,Romanian,Romania,Iustin Panta,Cristian Popescu,Author,Male,Male
9780996072212,Sound of the Sundial,Hana,Andronikova,David,Short,Plamen Press,Fiction,18.0,May,2015,Czech,Czech Republic,,,,Female,Male
9781933132525,Moscoviad,Yuri,Andrukhovych,Vitaly,Chernetsky,Spuyten Duyvil,Fiction,14.0,Dec,2008,Ukrainian,Ukraine,,,,Male,Male
9781941550441,Twelve Circles,Yuri,Andrukhovych,Vitaly,Chernetsky,Spuyten Duyvil,Fiction,18.0,July,2015,Ukrainian,Ukraine,,,,Male,Male
9780983139218,Saturnalia,Rey,Andujar,Daniel,Parra,7Vientos,Fiction,19.95,Mar,2013,Spanish,Dominican Republic,,,,Male,Male
9781780371085,Archipelago,Antonella,Anedda,Jamie,McKendrick,Bloodaxe,Poetry,31.0,May,2015,Italian,Italy,,,,Female,Male
9789543840403,I Love You Leo A. Destination Somewhere,Rosa,Aneiros,Jonathan,Dunne,Small Stations,Fiction,13.99,Sept,2015,Galician,Spain,,,,Female,Male
9789543840557,I Love You Leo A. Transit Station,Rosa,Aneiros,Jonathan,Dunne,Small Stations,Fiction,15.99,Sept,2016,Galician,Spain,,,,Female,Male
9780231175555,Lost Garden,Li,Ang,Sylvia Li-Chun,Lin,Columbia University Press,Fiction,25.0,Nov,2015,Chinese,China,Howard,Goldblatt,Translator,Female,Both
9781555975197,Scattered Papers of Penelope,Katerina,Anghelaki-Rooke,various,various,Graywolf,Poetry,15.0,Mar,2009,Greek,Greece,Karen,Van Dyck et all,Editor,Female,Both
9780914671879,Incest,Christine,Angot,Tess,Lewis,Archipelago,Fiction,16.0,Nov,2017,French,France,,,,Female,Female
9781468309591,Ticket to Childhood,Nguyen Nhat,Anh,William,Naythons,Overlook,Fiction,21.95,Nov,2014,Vietnamese,Viet Nam (Vietnam),,,,Male,Male
9780857424778,Nameless Day,Friedrich,Ani,Alexander,Booth,Seagull Books,Fiction,27.5,Dec,2017,German,Germany,,,,Male,Male
9780988478794,Chronic Hearting,Cristina,Annino,Adria,Bernardi,Chelsea Editions,Poetry,20.0,Oct,2014,Italian,Italy,,,,Female,Female
9789629965815,Mirage,,Anonymous,Patrick,Hanan,Chinese University Press,Fiction,55.0,Feb,2014,Chinese,China,,,,Both,Male
9780865478954,On Leave,Daniel,Anselme,David,Bellos,Faber and Faber,Fiction,24.0,Mar,2014,French,France,,,,Male,Male
9780815610847,Pioneers,S.,Ansky,Rose,Waldman,Syracuse University Press,Fiction,19.95,Apr,2017,Yiddish,Belarus,,,,Male,Female
9781846590320,Jamilia,Chingiz,Antmatov,James,Riordan,Telegram,Fiction,11.95,Jan,2008,Russian,Kyrgyzstan,,,,Male,Male
9781503936171,Interference,Amelie,Antoine,Maren,Baudet-Lackner,AmazonCrossing,Fiction,14.95,Sept,2016,French,France,,,,Female,Female
9781503942608,One Night in November,Amelie,Antoine,Maren,Baudet-Lackner,AmazonCrossing,Fiction,14.95,July,2017,French,France,,,,Female,Female
9781250001023,Block 11,Piero degli,Antoni,Erin,Waggener,St. Martin's,Fiction,24.99,Oct,2012,Italian,Italy,,,,Male,Female
9780838757697,Essential Poety of Bohdan Ihor Antonych,Bohdan Ihor,Antonych,Michael,Naydan,Bucknell University Press,Poetry,42.0,July,2010,Ukrainian,Ukraine,,,,Male,Male
9789774168208,Baghdad Eucharist,Sinan,Antoon,Maia,Tabet,Hoopoe,Fiction,14.95,Apr,2017,Arabic,Iraq,,,,Male,Female
9780300190601,Corpse Washer,Sinan,Antoon,Sinan,Antoon,Yale University Press,Fiction,22.0,July,2013,Arabic,Iraq,,,,Male,Male
9781564784360,Knowledge of Hell,Antonio Lobo,Antunes,Clifford,Landers,Dalkey Archive,Fiction,13.95,Mar,2008,Portuguese,Portugal,,,,Male,Male
9781564784230,Splendor of Portugal,Antonio Lobo,Antunes,Rhett,McNeil,Dalkey Archive,Fiction,16.95,Sept,2011,Portuguese,Portugal,,,,Male,Male
9781943150137,Warning to the Crocodiles,Antonio Lobo,Antunes,Rhett,McNeil,Dalkey Archive,Fiction,18.0,Mar,2018,Portuguese,Portugal,,,,Male,Male
9780393329483,What Can I Do When Everything's On Fire?,Antonio Lobo,Antunes,Gregory,Rabassa,W.W. Norton,Fiction,18.95,Sept,2008,Portuguese,Portugal,,,,Male,Male
9780231143424,Song of Everlasting Sorrow,Wang,Anyi,Michael,Berry,Columbia University Press,Fiction,29.5,Mar,2008,Chinese,China,Susan Chan,Egan,Translator,Female,Both
9781906300074,Blue Bay Palace,Nathacha,Appanah,Alex,Stanton,Aflame Books,Fiction,15.95,June,2009,French,Mauritius,,,,Female,Female
9781555975753,Last Brother,Nathacha,Appanah,Geoffrey,Strachan,Graywolf,Fiction,15.0,Feb,2011,French,Mauritius,,,,Female,Male
9781555978037,Waiting for Tomorrow,Nathacha,Appanah,Geoffrey,Strachan,Graywolf,Fiction,16.0,Apr,2018,French,Mauritius,,,,Female,Male
9780805242805,Blooms of Darkness,Aharon,Appelfeld,Jeffrey,Green,Schocken Books,Fiction,24.0,Mar,2010,Hebrew,Israel,,,,Male,Male
9780805241594,Laish,Aharon,Appelfeld,Aloma,Halter,Schocken Books,Fiction,23.95,Mar,2009,Hebrew,Israel,,,,Male,Female
9780805243192,Man Who Never Stopped Sleeping,Aharon,Appelfeld,Jeffrey,Green,Schocken Books,Fiction,26.0,Jan,2017,Hebrew,Israel,,,,Male,Male
9780805242959,"Suddenly, Love",Aharon,Appelfeld,Jeffrey M.,Green,Schocken Books,Fiction,15.0,May,2014,Hebrew,Israel,,,,Male,Male
9780805241792,Until the Dawn's Light,Aharon,Appelfeld,Jeffrey,Green,Schocken Books,Fiction,26.0,Oct,2011,Hebrew,Israel,,,,Male,Male
9781887853378,California Psalms,Tatyana,Apraksina,James,Manteith,Radiolarian Press,Poetry,18.0,July,2013,Russian,Russia,,,,Female,Male
9781935654179,Caring Man,Akira,Arai,Marc,Adler,Vertical,Fiction,24.95,July,2011,Japanese,Japan,,,,Male,Male
9781542047777,Seasons of the Moon,Julien,Aranda,Roland,Glasser,AmazonCrossing,Fiction,14.95,Sept,2017,French,France,,,,Male,Male
9781476795553,Truth and Other Lies,Sascha,Arango,Imogen,Taylor,Atria,Fiction,24.99,June,2015,German,Germany,,,,Male,Female
9780805094756,Sadness of the Samurai,Victor del,Arbol,Mara Faye,Lethem,Henry Holt,Fiction,26.0,May,2012,Spanish,Spain,,,,Male,Female
9781772140118,Breakneck,Nelly,Arcan,Jacob,Homel,Anvil Press,Fiction,20.0,June,2015,French,Quebec,,,,Female,Male
9781250037411,Five,Ursula,Archer,Jamie Lee,Searle,Minotaur,Fiction,25.99,Dec,2014,German,Austria,,,,Female,Female
9780979299964,Gastrology or Life of Pleasure or Study of the Belly or Inquiry into Dinner,,Archestratos,Gian,Lombardo,Quale Press,Poetry,13.0,Dec,2009,Greek,Greece,,,,Male,Male
9781771960427,Arvida,Samuel,Archibald,Donald,Winkler,Biblioasis,Fiction,15.95,Nov,2015,French,Quebec,,,,Male,Male
9781590784723,I Need You More than I Love You and I Love You to Bits,Gunnar,Ardelius,Tara,Chace,Front Street,Fiction,16.95,Nov,2008,Swedish,Sweden,,,,Male,Female
9788494426292,Blue Palace of the Belgian Engineers,Fulgencio,Arguelles,Frank,Wynne,Hispabooks Publishing,Fiction,16.95,Feb,2017,Spanish,Spain,,,,Male,Male
9780872865044,Solar Poems,Homero,Aridjis,George,McWhirter,City Lights,Poetry,17.95,Mar,2010,Spanish,Mexico,,,,Male,Male
9780872865648,Time of Angels,Homero,Aridjis,George,McWhirter,City Lights,Poetry,29.95,Nov,2012,Spanish,Mexico,,,,Male,Male
9781937027377,What We Saw from This Mountain,Vladimir,Aristov,Julia,Trubikhina,Ugly Duckling,Poetry,0.0,Mar,2017,Russian,Russia,Betsy Hulick,Gerald Janecek,Translator,Male,Both
9781523935130,Moai Island Puzzle,Alice,Arisugawa,Ho-Ling,Wong,Locked Room International,Fiction,19.99,June,2016,Japanese,Japan,,,,Male,Male
9781612192758,Brother Kemal,Jakob,Arjouni,Anthea,Bell,Melville House,Fiction,15.95,Sept,2013,German,Germany,,,,Male,Female
9788494283093,Plimsoll Line,Juan Gracia,Armendariz,Jonathan,Dunne,Hispabooks Publishing,Fiction,15.95,Jan,2015,Spanish,Spain,,,,Male,Male
9781935210832,Beyond Elsewhere,Gabriel,Arnou-Laujeac,Helene,Cardona,White Pine,Poetry,16.0,May,2016,French,France,,,,Male,Female
9781609450717,Lovers,Daniel,Arsand,Howard,Curtis,Europa Editions,Fiction,15.0,May,2012,French,France,,,,Male,Male
9781772011753,"Zora, a Cruel Tale",Philippe,Arseneault,Fred,Reed,Talisman House,Fiction,16.95,Sept,2017,French,Quebec,David,Homel,Translator,Male,Male
9780061458415,Everything Under the Sky,Matilde,Asensi,Lisa,Carter,HarperCollins,Fiction,25.95,Sept,2008,Spanish,Spain,,,,Female,Female
9784902075380,Murder in the Red Chamber,Taku,Ashibe,Tyran,Grillo,Kurodahan Press,Fiction,16.0,Jan,2012,Japanese,Japan,,,,Male,Male
9789992194485,Blue Lorries,Radwa,Ashour,Barbara,Romaine,Bloomsbury Qatar,Fiction,19.99,July,2015,Arabic,Egypt,,,,Female,Female
9781566568326,Specters,Radwa,Ashour,Barbara,Romaine,Interlink,Fiction,15.0,Sept,2010,Arabic,Egypt,,,,Female,Female
9789774166150,Woman from Tantoura,Radwa,Ashour,Kay,Heikkinen,American University at Cairo,Fiction,19.95,June,2014,Arabic,"Palestinian Territory, Occupied",,,,Female,Female
9781628970289,Selected Stories,Kjell,Askildsen,Sean,Kinsella,Dalkey Archive,Fiction,12.0,May,2014,Norwegian,Norway,,,,Male,Male
9781870041843,Sudden Liberating Thought,Kjell,Askildsen,Sverre,Lyngstad,Norvik Press,Fiction,20.95,July,2009,Norwegian,Norway,,,,Male,Male
9780393065855,Tablet & Pen,Reza,Aslan,various,various,W.W. Norton,Fiction,35.0,Nov,2010,Various,Various,,,,Male,Both
9781504032308,Fourth Figure,Pieter,Aspe,Brian,Doyle,Open Road,Fiction,16.99,Sept,2016,Flemish,Belgium,,,,Male,Male
9781497678897,From Bruges with Love,Pieter,Aspe,Brian,Doyle,Open Road,Fiction,15.99,July,2015,Dutch,Netherlands,,,,Male,Male
9781605984872,Midas Murders,Pieter,Aspe,Brian,Doyle,Pegasus,Fiction,24.95,Dec,2013,Dutch,Netherlands,,,,Male,Male
9781605984469,Square of Revenge,Pieter,Aspe,Brian,Doyle,Pegasus,Fiction,25.0,June,2013,Dutch,Netherlands,,,,Male,Male
9781566568722,Sarmada,Fadi,Assam,Tristan,Cranfield,Interlink,Fiction,25.0,Nov,2011,Arabic,Syrian Arab Republic,,,,Male,Male
9780307957214,Automobile Club of Egypt,Alaa Al,Aswany,Russell,Harris,Knopf,Fiction,27.95,Aug,2015,Arabic,Egypt,,,,Male,Male
9780061452567,Chicago,Alaa Al,Aswany,Farouk Abdel,Wahab,HarperCollins,Fiction,25.95,Oct,2008,Arabic,Egypt,,,,Male,Male
9780061766633,Friendly Fire: Ten Tales of Today's Cairo,Alaa Al,Aswany,Humphrey,Davies,HarperCollins,Fiction,13.99,Sept,2009,Arabic,Egypt,,,,Male,Male
9780872867116,Motherland Hotel,Yusuf,Atilgan,Fred,Stark,City Lights,Fiction,15.95,Oct,2016,Turkish,Turkey,,,,Male,Male
9780982746608,Moon Over the Mountain,Nakajima,Atsushi,Paul,McCarthy,Autumn Hill,Fiction,15.95,Mar,2011,Japanese,Japan,Nobuko,Ochner,Translator,Male,Both
9781933959429,Amnesia of the Movement of Clouds & Of Red and Black Verse,Maria,Attanasio,Carla,Billitteri,Litmus Books,Poetry,18.0,Jan,2014,Italian,Italy,,,,Female,Female
9781555975173,Accordionist's Son,Bernardo,Atxaga,Margaret Jull,Costa,Graywolf,Fiction,25.0,Feb,2009,Spanish,Spain,,,,Male,Female
9781555975517,Obabakoak,Bernardo,Atxaga,Margaret Jull,Costa,Graywolf,Fiction,16.0,Mar,2010,Basque,Spain,,,,Male,Female
9781555976231,Seven Houses in France,Bernardo,Atxaga,Margaret Jull,Costa,Graywolf,Fiction,14.0,Sept,2012,Basque,Spain,,,,Male,Female
9781844674008,Field of Honour,Max,Aub,Gerald,Martin,Verso,Fiction,19.95,Sept,2009,Spanish,Spain,,,,Male,Male
9781935639220,No One,Gwenaelle,Aubry,Trista,Selous,Tin House,Fiction,12.95,Feb,2012,French,France,,,,Female,Female
9781550964943,Fragments of Place,,Aude,David,Homel,Exile Editions,Fiction,15.95,May,2016,French,Quebec,,,,Female,Male
9780151013296,Only Son,Stephane,Audeguy,John,Cullen,Houghton Mifflin Harcourt,Fiction,25.0,Sept,2008,French,France,,,,Male,Male
9781941920329,One Hundred Twenty-One Days,Michele,Audin,Christiana,Hills,Deep Vellum,Fiction,14.95,Apr,2016,French,France,,,,Female,Female
9780857420961,No Fixed Abode,Marc,Auge,Chris,Turner,Seagull Books,Fiction,19.0,Apr,2013,French,France,,,,Male,Male
9780857422439,Someone's Trying to Find You,Marc,Auge,Chris,Turner,Seagull Books,Fiction,21.0,June,2015,French,France,,,,Male,Male
9781906548421,Journey of the Dead,Francois,Augieras,Christopher,Moncrieff,Pushkin Press,Fiction,15.0,Oct,2011,French,United States (USA),,,,Male,Male
9780670023585,Swimming to Elba,Silvia,Avallone,Antony,Shugaar,Viking,Fiction,25.95,June,2012,Italian,Italy,,,,Female,Male
9780143131793,Dying Game,Asa,Avdic,Rachel,Willson-Broyles,Penguin,Fiction,16.0,Aug,2017,Swedish,Sweden,,,,Female,Female
9781564786432,Heatwave and Crazy Birds,Gabriela,Avigur-Rotem,Dalya,Bilu,Dalkey Archive,Fiction,15.95,May,2011,Hebrew,Israel,,,,Female,Female
9781579621681,Revelation of Fire,Alla,Avilova,Stephen,Mulrine,Permanent,Fiction,28.0,Sept,2008,Russian,Russia,,,,Female,Male
9781608010066,Fox's Window and Other Stories,Naoko,Awa,Toshiya,Kamei,UNO Press,Fiction,22.95,June,2010,Japanese,Japan,,,,Female,Male
9780316354219,Kill the Next One,Federico,Axat,David,Frye,Mulholland Books,Fiction,26.0,Dec,2016,Spanish,Argentina,,,,Male,Male
9781508503736,Decagon House Murders,Yukito,Ayatsuji,Ho-Ling,Wong,Locked Room International,Fiction,19.99,July,2015,Japanese,Japan,,,,Male,Male
9781903517598,"Helena, or The Sea in Summer",Julian,Ayesta,Margaret Jull,Costa,Dedalus Books,Fiction,12.99,May,2008,Spanish,Spain,,,,Male,Female
9781933517537,Into the Snow,Gennady,Aygi,Sarah,Valentine,Wave Books,Poetry,16.0,Nov,2011,Russian,Russia,,,,Male,Female
9780963932181,Winter Revels and Even Further into the Snows,Gennady,Aygi,Peter,France,Rumor Books/Listening Chamber,Poetry,12.99,May,2010,Russian,Russia,,,,Male,Male
9781933382364,Blind Cat Black and The Orthodoxies,Ece,Ayhan,Murat,Nemet-Nejat,Green Integer,Poetry,11.95,Nov,2009,Turkish,Turkey,,,,Male,Male
9781908524041,Baksheesh,Esmahan,Aykol,Ruth,Whitehouse,Bitter Lemon,Fiction,14.95,Mar,2013,Turkish,Turkey,,,,Female,Female
9781908524577,Divorce Turkish Style,Esmahan,Aykol,Ruth,Whitehouse,Bitter Lemon,Fiction,14.95,Oct,2015,Turkish,Turkey,,,,Female,Female
9781904738688,Hotel Bosphorus,Esmahan,Aykol,Ruth,Whitehouse,Bitter Lemon,Fiction,14.95,July,2011,Turkish,Turkey,,,,Female,Female
9781901285673,Beautiful Image,Marcel,Ayme,Sophie,Lewis,Pushkin Press,Fiction,18.95,Feb,2008,French,France,,,,Male,Female
9780989126724,Swimmers,Joquin Perez,Azaustre,Lucas,Lyndes,Frisch & Co.,Fiction,7.28,Aug,2013,Spanish,Spain,,,,Male,Male
9781451695571,Once Upon a Time in Rio,Francisco,Azevedo,Daniel,Hahn,Atria,Fiction,15.0,June,2014,Portuguese,Brazil,,,,Male,Male
9781612195162,Queue,Basma Abdel,Aziz,Elisabeth,Jaquette,Melville House,Fiction,15.95,May,2016,Arabic,Egypt,,,,Female,Female
9780312382940,Supermarket,Satoshi,Azuchi,Paul,Warham,St. Martin's,Fiction,24.95,Feb,2009,Japanese,Japan,,,,Male,Male
9789774161421,Cell Block Five,Fadhil Al,Azzawi,William M.,Hutchins,American University at Cairo,Fiction,17.95,Apr,2008,Arabic,Iraq,,,,Male,Male
9785717200981,Before I Croak,Anna,Babiashkina,Muireann,Maguire,Glas,Fiction,15.0,Aug,2013,Russian,Russia,,,,Female,Female
9780375858956,Ring of Fire,Pierdomenico,Baccalario,Leah,Janeczko,Random House,Fiction,16.99,Sept,2009,Italian,Italy,,,,Male,Female
9780375858963,Star of Stone,Pierdomenico,Baccalario,Leah,Janeczko,Random House,Fiction,16.99,Sept,2010,Italian,Italy,,,,Male,Female
9781906548919,New Adventures of Sinbad the Sailor,Salim,Bachi,Sue,Rose,Pushkin Press,Fiction,14.95,July,2013,French,Algeria,,,,Male,Female
9781933254661,Seascape,Heimrad,Backer,Patrick,Greaney,Ugly Duckling,Poetry,25.0,Nov,2013,German,Austria,,,,Male,Male
9781564785657,transcript,Heimrad,Backer,Patrick,Greaney,Dalkey Archive,Poetry,25.95,Feb,2010,German,Austria,Vincent,Kling,Translator,Male,Male
9781501160486,And Every Morning the Way Home Gets Longer and Longer,Fredrik,Backman,Alice,Menzies,Atria,Fiction,18.0,Nov,2016,Swedish,Sweden,,,,Male,Female
9781501160769,Beartown,Fredrik,Backman,Neil,Smith,Atria,Fiction,26.99,Apr,2017,Swedish,Sweden,,,,Male,Male
9781501142536,Britt-Marie Was Here,Fredrik,Backman,Henning,Koch,Atria,Fiction,26.0,May,2016,Swedish,Sweden,,,,Male,Male
9781476738017,Man Called Ove,Fredrik,Backman,Henning,Koch,Atria,Fiction,25.0,July,2014,Swedish,Sweden,,,,Male,Male
9781927494097,Message Sticks,Josephine,Bacon,Phyllis,Aronoff,Tsar Publications,Poetry,21.95,Apr,2013,Innu-aimun,Quebec,,,,Female,Female
9789868234048,Sorceress Diguwan,,Badai,Catherine,Hsiao,Serenity International,Fiction,13.0,Sept,2013,Chinese,Taiwan,,,,Male,Female
9789774162985,Papa Sartre,Ali,Bader,Aida,Bamia,American University at Cairo,Fiction,22.95,Oct,2009,Arabic,Iraq,,,,Male,Female
9789992142622,Tobacco Keeper,Ali,Bader,Amira,Nowaira,Bloomsbury,Fiction,0.0,Nov,2011,Arabic,Iraq,,,,Male,Female
9781940953465,Greater Music,Suah,Bae,Deborah,Smith,Open Letter,Fiction,13.95,Oct,2016,Korean,South Korea,,,,Female,Female
9781940953656,North Station,Suah,Bae,Deborah,Smith,Open Letter,Fiction,15.95,Oct,2017,Korean,South Korea,,,,Female,Female
9781477827550,Nowhere to Be Found,Suah,Bae,Sora,Kim-Russell,AmazonCrossing,Fiction,10.99,Apr,2015,Korean,South Korea,,,,Female,Female
9781941920466,Recitation,Suah,Bae,Deborath,Smith,Deep Vellum,Fiction,14.95,Jan,2017,Korean,South Korea,,,,Female,Female
9780062313454,French Concession,Xiao,Bai,Chenxin,Jiang,HarperCollins,Fiction,27.99,July,2015,Chinese,China,,,,Male,Female
9781542048484,Silver Music Box,Mina,Baites,Alison,Layland,AmazonCrossing,Fiction,14.95,Dec,2017,German,Germany,,,,Female,Female
9780143122678,Ten White Geese,Gerbrand,Bakker,David,Colmer,Penguin,Fiction,15.0,Feb,2013,Dutch,Netherlands,,,,Male,Male
9780980033021,Twin,Gerbrand,Bakker,David,Colmer,Archipelago,Fiction,25.0,Apr,2009,Dutch,Netherlands,,,,Male,Male
9781892021366,Small Talk,Raffaello,Baldini,Adria,Bernardi,Gradiva Publications,Poetry,30.0,Nov,2009,Italian,Italy,,,,Male,Female
9781934639214,Blackout,Nanni,Balestrini,Peter,Valente,A K Press,Poetry,16.0,Apr,2017,Italian,Italy,,,,Male,Male
9781933633800,Sandokan,Nanni,Balestrini,Antony,Shugaar,Melville House,Fiction,13.0,Nov,2009,Italian,Italy,,,,Male,Male
9781784783686,We Want Everything,Nanni,Balestrini,Matt,Holden,Verso,Fiction,26.95,June,2016,Italian,Italy,,,,Male,Male
9781939663030,Flametti,Hugo,Ball,Catherine,Schelbert,Wakefield Press,Fiction,17.95,May,2014,German,Switzerland,,,,Male,Female
9781933382173,Wann-Chlore,Honore de,Balzac,Ed,Ford,Green Integer,Fiction,16.95,Dec,2008,French,France,,,,Male,Male
9780857424976,Wildfire,,Banaphool,Somnath,Zutshi,Seagull Books,Fiction,24.5,Sept,2017,Bengali,Bangladesh,,,,Male,Male
9780802126207,Accusation,,Bandi,Deborah,Smith,Grove,Fiction,25.0,Mar,2017,Korean,North Korea,,,,Male,Female
9780231149044,Tale of Hansuli Turn,Tarashankar,Bandopadhyay,Ben Conisbee,Baer,Columbia University Press,Fiction,35.0,May,2011,Bengali,India,,,,Male,Male
9780857424969,Aranyak: Of the Forest,Bibhutibhushan,Bandyopadhyay,Rimli,Bhattacharya,Seagull Books,Fiction,24.5,Sept,2017,Bengali,Bangladesh,,,,Male,Female
9781909232921,As Trains Pass By (Katinka),Herman,Bang,W. Glyn,Jones,Dedalus Books,Fiction,15.99,June,2015,Danish,Denmark,,,,Male,Male
9781937385767,Time to Eat Lobster,Hyeon-Seok,Bang,Seung-Hee,Jeon,MerwinAsia,Fiction,25.0,Mar,2016,Korean,South Korea,,,,Male,Female
9781250061744,Death in Brittany,Jean-Luc,Bannalec,Sorcha,McDonagh,Minotaur,Fiction,24.99,June,2015,German,Germany,,,,Male,Female
9781250071897,Murder on Brittany Shores,Jean-Luc,Bannalec,Sorcha,McDonagh,Minotaur,Fiction,24.99,July,2016,German,Germany,,,,Male,Female
